YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,30,5,B6,2702,N547JB,JFK,BUF,645,638,-7,36,714,88,95,55,301,809,4,813,813,0,0,0,,,,,,
2015,1,30,5,B6,2301,N547JB,BUF,JFK,855,848,-7,25,913,82,102,66,301,1019,11,1017,1030,13,0,0,,,,,,
2015,1,30,5,B6,586,N562JB,JFK,ROC,905,905,0,46,951,84,102,50,264,1041,6,1029,1047,18,0,0,,18,0,0,0,0
2015,1,30,5,B6,116,N236JB,JFK,SYR,944,941,-3,20,1001,71,67,45,209,1046,2,1055,1048,-7,0,0,,,,,,
2015,1,30,5,B6,2602,N304JB,JFK,BUF,1054,1116,22,25,1141,82,87,58,301,1239,4,1216,1243,27,0,0,,16,0,0,11,0
2015,1,30,5,B6,285,N562JB,ROC,JFK,1113,1120,7,32,1152,77,94,58,264,1250,4,1230,1254,24,0,0,,17,0,0,7,0
2015,1,30,5,B6,315,N236JB,SYR,JFK,1131,1121,-10,28,1149,70,82,50,209,1239,4,1241,1243,2,0,0,,,,,,
2015,1,30,5,B6,316,N346JB,JFK,SYR,1252,1314,22,15,1329,71,67,48,209,1417,4,1403,1421,18,0,0,,0,0,2,16,0
2015,1,30,5,B6,2401,N304JB,BUF,JFK,1252,1313,21,21,1334,85,88,63,301,1437,4,1417,1441,24,0,0,,3,0,0,21,0
2015,1,30,5,B6,2402,N348JB,JFK,BUF,1306,1318,12,31,1349,85,88,53,301,1442,4,1431,1446,15,0,0,,3,0,6,6,0
2015,1,30,5,B6,286,N307JB,JFK,ROC,1429,1428,-1,16,1444,84,70,51,264,1535,3,1553,1538,-15,0,0,,,,,,
2015,1,30,5,B6,1515,N346JB,SYR,JFK,1440,1454,14,27,1521,78,82,50,209,1611,5,1558,1616,18,0,0,,4,0,3,11,0
2015,1,30,5,B6,2601,N348JB,BUF,JFK,1507,1517,10,10,1527,88,74,60,301,1627,4,1635,1631,-4,0,0,,,,,,
2015,1,30,5,EV,5450,N761ND,LGA,ROC,1530,1557,27,52,1649,97,100,44,254,1733,4,1707,1737,30,0,0,,3,0,0,27,0
2015,1,30,5,B6,2302,N317JB,JFK,BUF,1630,1627,-3,33,1700,89,96,59,301,1759,4,1759,1803,4,0,0,,,,,,
2015,1,30,5,B6,585,N307JB,ROC,JFK,1635,1635,0,29,1704,85,85,52,264,1756,4,1800,1800,0,0,0,,,,,,
2015,1,30,5,EV,5459,N748EV,LGA,BUF,1640,1807,87,40,1847,98,96,52,292,1939,4,1818,1943,85,0,0,,0,0,0,85,0
2015,1,30,5,EV,5389,N761ND,ROC,LGA,1742,1949,127,29,2018,84,98,52,254,2110,17,1906,2127,141,0,0,,14,0,111,16,0
2015,1,30,5,B6,2202,N307JB,JFK,BUF,1836,1845,9,21,1906,89,81,56,301,2002,4,2005,2006,1,0,0,,,,,,
2015,1,30,5,B6,2701,N317JB,BUF,JFK,1840,1927,47,29,1956,92,99,62,301,2058,8,2012,2106,54,0,0,,54,0,0,0,0
2015,1,30,5,EV,5470,N748EV,BUF,LGA,1859,2007,68,21,2028,91,94,60,292,2128,13,2030,2141,71,0,0,,3,0,0,68,0
2015,1,30,5,B6,1001,N307JB,BUF,JFK,2041,2042,1,12,2054,84,76,60,301,2154,4,2205,2158,-7,0,0,,,,,,
2015,1,30,5,B6,1816,N329JB,JFK,SYR,2229,2305,36,8,2313,69,52,42,209,2355,2,2338,2357,19,0,0,,0,0,5,14,0
2015,1,30,5,B6,486,N236JB,JFK,ROC,2242,2242,0,15,2257,77,69,51,264,2348,3,2359,2351,-8,0,0,,,,,,
2015,1,30,5,B6,2002,N187JB,JFK,BUF,2310,2305,-5,14,2319,83,79,59,301,18,6,33,24,-9,0,0,,,,,,
2015,1,31,6,B6,2001,N187JB,BUF,JFK,535,531,-4,22,553,88,93,65,301,658,6,703,704,1,0,0,,,,,,
2015,1,31,6,B6,115,N329JB,SYR,JFK,600,552,-8,37,629,83,85,43,209,712,5,723,717,-6,0,0,,,,,,
2015,1,31,6,B6,185,N236JB,ROC,JFK,600,551,-9,21,612,85,93,59,264,711,13,725,724,-1,0,0,,,,,,
2015,1,31,6,B6,2702,N636JB,JFK,BUF,645,712,27,34,746,88,101,62,301,848,5,813,853,40,0,0,,13,0,0,0,27
2015,1,31,6,B6,2301,N636JB,BUF,JFK,855,921,26,29,950,82,93,59,301,1049,5,1017,1054,37,0,0,,11,0,0,26,0
2015,1,31,6,B6,586,N307JB,JFK,ROC,905,900,-5,26,926,84,89,57,264,1023,6,1029,1029,0,0,0,,,,,,
2015,1,31,6,B6,116,N294JB,JFK,SYR,944,936,-8,18,954,71,72,51,209,1045,3,1055,1048,-7,0,0,,,,,,
2015,1,31,6,B6,2602,N274JB,JFK,BUF,1054,1110,16,15,1125,82,80,61,301,1226,4,1216,1230,14,0,0,,,,,,
2015,1,31,6,B6,285,N307JB,ROC,JFK,1113,1103,-10,16,1119,77,71,51,264,1210,4,1230,1214,-16,0,0,,,,,,
2015,1,31,6,EV,4878,N710EV,LGA,SYR,1130,1206,36,22,1228,77,71,45,198,1313,4,1247,1317,30,0,0,,0,0,0,30,0
2015,1,31,6,B6,315,N294JB,SYR,JFK,1131,1117,-14,13,1130,70,66,46,209,1216,7,1241,1223,-18,0,0,,,,,,
2015,1,31,6,B6,316,N306JB,JFK,SYR,1252,1300,8,17,1317,71,72,52,209,1409,3,1403,1412,9,0,0,,,,,,
2015,1,31,6,B6,2401,N274JB,BUF,JFK,1252,1302,10,10,1312,85,81,65,301,1417,6,1417,1423,6,0,0,,,,,,
2015,1,31,6,EV,5305,N710EV,SYR,LGA,1400,1352,-8,10,1402,72,60,45,198,1447,5,1512,1452,-20,0,0,,,,,,
2015,1,31,6,B6,286,N318JB,JFK,ROC,1429,1425,-4,19,1444,84,86,60,264,1544,7,1553,1551,-2,0,0,,,,,,
2015,1,31,6,B6,1515,N306JB,SYR,JFK,1440,1445,5,8,1453,78,51,39,209,1532,4,1558,1536,-22,0,0,,,,,,
2015,1,31,6,B6,2302,N281JB,JFK,BUF,1630,1630,0,15,1645,89,81,62,301,1747,4,1759,1751,-8,0,0,,,,,,
2015,1,31,6,B6,585,N318JB,ROC,JFK,1635,1629,-6,11,1640,85,70,51,264,1731,8,1800,1739,-21,0,0,,,,,,
2015,1,31,6,B6,2202,N318JB,JFK,BUF,1836,1833,-3,14,1847,89,81,63,301,1950,4,2005,1954,-11,0,0,,,,,,
2015,1,31,6,B6,2701,N281JB,BUF,JFK,1840,1828,-12,10,1838,92,69,54,301,1932,5,2012,1937,-35,0,0,,,,,,
2015,1,31,6,B6,1001,N318JB,BUF,JFK,2041,2032,-9,12,2044,84,68,51,301,2135,5,2205,2140,-25,0,0,,,,,,
2015,1,31,6,B6,1816,N179JB,JFK,SYR,2229,2228,-1,13,2241,69,63,46,209,2327,4,2338,2331,-7,0,0,,,,,,
2015,1,31,6,B6,486,N318JB,JFK,ROC,2242,2240,-2,11,2251,77,77,59,264,2350,7,2359,2357,-2,0,0,,,,,,
2015,1,31,6,B6,2002,N317JB,JFK,BUF,2310,2331,21,13,2344,83,78,63,301,47,2,33,49,16,0,0,,0,0,8,8,0
2015,2,1,7,B6,2001,N317JB,BUF,JFK,535,527,-8,17,544,88,86,54,301,638,15,703,653,-10,0,0,,,,,,
2015,2,1,7,B6,185,N318JB,ROC,JFK,600,544,-16,28,612,85,83,48,264,700,7,725,707,-18,0,0,,,,,,
2015,2,1,7,B6,115,N179JB,SYR,JFK,600,553,-7,32,625,83,83,46,209,711,5,723,716,-7,0,0,,,,,,
2015,2,1,7,B6,2702,N794JB,JFK,BUF,645,644,-1,22,706,88,85,59,301,805,4,813,809,-4,0,0,,,,,,
2015,2,1,7,B6,2301,N794JB,BUF,JFK,855,854,-1,21,915,82,85,58,301,1013,6,1017,1019,2,0,0,,,,,,
2015,2,1,7,B6,586,N348JB,JFK,ROC,905,857,-8,13,910,84,73,57,264,1007,3,1029,1010,-19,0,0,,,,,,
2015,2,1,7,B6,116,N231JB,JFK,SYR,944,1041,57,17,1058,71,66,47,209,1145,2,1055,1147,52,0,0,,13,0,0,39,0
2015,2,1,7,EV,4878,N371CA,LGA,SYR,1045,1126,41,16,1142,80,60,38,198,1220,6,1205,1226,21,0,0,,0,0,21,0,0
2015,2,1,7,B6,2602,N193JB,JFK,BUF,1054,1051,-3,12,1103,82,74,59,301,1202,3,1216,1205,-11,0,0,,,,,,
2015,2,1,7,B6,285,N348JB,ROC,JFK,1113,1103,-10,22,1125,77,71,45,264,1210,4,1230,1214,-16,0,0,,,,,,
2015,2,1,7,B6,315,N231JB,SYR,JFK,1131,1224,53,10,1234,70,58,42,209,1316,6,1241,1322,41,0,0,,0,0,5,36,0
2015,2,1,7,B6,316,N294JB,JFK,SYR,1252,1248,-4,15,1303,71,64,46,209,1349,3,1403,1352,-11,0,0,,,,,,
2015,2,1,7,B6,2401,N193JB,BUF,JFK,1252,1246,-6,7,1253,85,64,54,301,1347,3,1417,1350,-27,0,0,,,,,,
2015,2,1,7,B6,2402,N318JB,JFK,BUF,1306,1258,-8,12,1310,85,80,64,301,1414,4,1431,1418,-13,0,0,,,,,,
2015,2,1,7,B6,286,N274JB,JFK,ROC,1429,1429,0,16,1445,84,78,58,264,1543,4,1553,1547,-6,0,0,,,,,,
2015,2,1,7,B6,1515,N294JB,SYR,JFK,1440,1434,-6,12,1446,78,65,49,209,1535,4,1558,1539,-19,0,0,,,,,,
2015,2,1,7,EV,5305,N371CA,SYR,LGA,1444,1436,-8,17,1453,75,66,37,198,1530,12,1559,1542,-17,0,0,,,,,,
2015,2,1,7,B6,2601,N318JB,BUF,JFK,1507,1503,-4,19,1522,88,79,54,301,1616,6,1635,1622,-13,0,0,,,,,,
2015,2,1,7,B6,2302,N284JB,JFK,BUF,1630,1625,-5,14,1639,89,83,65,301,1744,4,1759,1748,-11,0,0,,,,,,
2015,2,1,7,B6,585,N274JB,ROC,JFK,1635,1650,15,23,1713,85,83,55,264,1808,5,1800,1813,13,0,0,,,,,,
2015,2,1,7,EV,5459,N712EV,LGA,BUF,1640,1638,-2,12,1650,98,96,55,292,1745,29,1818,1814,-4,0,0,,,,,,
2015,2,1,7,B6,2202,N274JB,JFK,BUF,1836,1900,24,18,1918,89,84,62,301,2020,4,2005,2024,19,0,0,,0,0,13,6,0
2015,2,1,7,B6,2701,N284JB,BUF,JFK,1840,1833,-7,25,1858,92,109,62,301,2000,22,2012,2022,10,0,0,,,,,,
2015,2,1,7,EV,5470,N712EV,BUF,LGA,1859,1858,-1,24,1922,91,81,49,292,2011,8,2030,2019,-11,0,0,,,,,,
2015,2,1,7,B6,1001,N274JB,BUF,JFK,2041,2054,13,20,2114,84,85,55,301,2209,10,2205,2219,14,0,0,,,,,,
2015,2,1,7,B6,1816,N249JB,JFK,SYR,2230,2225,-5,29,2254,68,80,47,209,2341,4,2338,2345,7,0,0,,,,,,
2015,2,1,7,B6,486,N283JB,JFK,ROC,2242,2235,-7,36,2311,77,95,54,264,5,5,2359,10,11,0,0,,,,,,
2015,2,1,7,B6,2002,N296JB,JFK,BUF,2310,2310,0,31,2341,83,124,59,301,40,34,33,114,41,0,0,,41,0,0,0,0
2015,2,2,1,B6,2001,N296JB,BUF,JFK,535,,,,,88,,,301,,,703,,,0,1,B,,,,,
2015,2,2,1,B6,185,N283JB,ROC,JFK,600,,,,,85,,,264,,,725,,,0,1,B,,,,,
2015,2,2,1,B6,115,N228JB,SYR,JFK,600,,,,,83,,,209,,,723,,,0,1,B,,,,,
2015,2,2,1,B6,2702,N625JB,JFK,BUF,630,,,,,85,,,301,,,755,,,0,1,B,,,,,
2015,2,2,1,B6,2301,N625JB,BUF,JFK,838,,,,,86,,,301,,,1004,,,0,1,B,,,,,
2015,2,2,1,B6,586,N274JB,JFK,ROC,905,,,,,84,,,264,,,1029,,,0,1,B,,,,,
2015,2,2,1,B6,116,N328JB,JFK,SYR,944,,,,,71,,,209,,,1055,,,0,1,B,,,,,
2015,2,2,1,B6,2602,N179JB,JFK,BUF,1054,,,,,82,,,301,,,1216,,,0,1,B,,,,,
2015,2,2,1,B6,285,N274JB,ROC,JFK,1113,,,,,77,,,264,,,1230,,,0,1,B,,,,,
2015,2,2,1,B6,315,N328JB,SYR,JFK,1131,,,,,70,,,209,,,1241,,,0,1,B,,,,,
2015,2,2,1,B6,316,N374JB,JFK,SYR,1252,1306,14,35,1341,71,86,47,209,1428,4,1403,1432,29,0,0,,15,0,14,0,0
2015,2,2,1,B6,2401,N179JB,BUF,JFK,1252,,,,,85,,,301,,,1417,,,0,1,B,,,,,
2015,2,2,1,B6,2402,N273JB,JFK,BUF,1306,1300,-6,46,1346,85,132,57,301,1443,29,1431,1512,41,0,0,,41,0,0,0,0
2015,2,2,1,B6,286,N231JB,JFK,ROC,1429,1503,34,46,1549,84,99,50,264,1639,3,1553,1642,49,0,0,,15,0,34,0,0
2015,2,2,1,B6,1515,N374JB,SYR,JFK,1440,,,,,78,,,209,,,1558,,,0,1,C,,,,,
2015,2,2,1,B6,2601,N273JB,BUF,JFK,1507,,,,,88,,,301,,,1635,,,0,1,B,,,,,
2015,2,2,1,EV,5450,N758EV,LGA,ROC,1530,,,,,97,,,254,,,1707,,,0,1,A,,,,,
2015,2,2,1,B6,2302,N197JB,JFK,BUF,1630,,,,,89,,,301,,,1759,,,0,1,B,,,,,
2015,2,2,1,B6,585,N231JB,ROC,JFK,1635,2153,318,21,2214,85,82,56,264,2310,5,1800,2315,315,0,0,,278,0,0,37,0
2015,2,2,1,EV,5459,N760EV,LGA,BUF,1640,,,,,98,,,292,,,1818,,,0,1,A,,,,,
2015,2,2,1,EV,5389,N758EV,ROC,LGA,1742,,,,,84,,,254,,,1906,,,0,1,A,,,,,
2015,2,2,1,B6,2202,N274JB,JFK,BUF,1836,2354,318,45,39,89,109,60,301,139,4,2005,143,338,0,0,,20,0,0,80,238
2015,2,2,1,B6,2701,N296JB,BUF,JFK,1840,2206,206,116,2,92,186,60,301,102,10,2012,112,300,0,0,,300,0,0,0,0
2015,2,2,1,EV,5470,N761ND,BUF,LGA,1859,,,,,91,,,292,,,2030,,,0,1,A,,,,,
2015,2,2,1,B6,1001,N281JB,BUF,JFK,2041,,,,,84,,,301,,,2205,,,0,1,B,,,,,
2015,2,2,1,B6,1816,N298JB,JFK,SYR,2229,,,,,69,,,209,,,2338,,,0,1,B,,,,,
2015,2,2,1,B6,486,N328JB,JFK,ROC,2242,,,,,77,,,264,,,2359,,,0,1,B,,,,,
2015,2,2,1,B6,2002,N183JB,JFK,BUF,2310,,,,,83,,,301,,,33,,,0,1,B,,,,,
2015,2,3,2,B6,2001,N183JB,BUF,JFK,535,,,,,88,,,301,,,703,,,0,1,B,,,,,
2015,2,3,2,B6,185,N283JB,ROC,JFK,600,553,-7,38,631,85,96,52,264,723,6,725,729,4,0,0,,,,,,
2015,2,3,2,B6,115,N298JB,SYR,JFK,600,,,,,83,,,209,,,723,,,0,1,B,,,,,
2015,2,3,2,B6,586,N644JB,JFK,ROC,905,938,33,27,1005,84,90,57,264,1102,6,1029,1108,39,0,0,,6,0,33,0,0
2015,2,3,2,B6,116,N348JB,JFK,SYR,944,,,,,71,,,209,,,1055,,,0,1,B,,,,,
2015,2,3,2,B6,2602,N298JB,JFK,BUF,1054,1104,10,22,1126,82,92,66,301,1232,4,1216,1236,20,0,0,,10,0,10,0,0
2015,2,3,2,B6,285,N644JB,ROC,JFK,1113,1151,38,14,1205,77,68,47,264,1252,7,1230,1259,29,0,0,,0,0,2,27,0
2015,2,3,2,B6,315,N249JB,SYR,JFK,1131,1126,-5,34,1200,70,84,44,209,1244,6,1241,1250,9,0,0,,,,,,
2015,2,3,2,B6,316,N283JB,JFK,SYR,1252,1443,111,22,1505,71,74,50,209,1555,2,1403,1557,114,0,0,,3,0,111,0,0
2015,2,3,2,B6,2401,N298JB,BUF,JFK,1252,1316,24,10,1326,85,70,54,301,1420,6,1417,1426,9,0,0,,,,,,
2015,2,3,2,B6,2402,N231JB,JFK,BUF,1306,1458,112,18,1516,85,88,67,301,1623,3,1431,1626,115,0,0,,3,0,112,0,0
2015,2,3,2,B6,286,N329JB,JFK,ROC,1429,1427,-2,15,1442,84,74,55,264,1537,4,1553,1541,-12,0,0,,,,,,
2015,2,3,2,B6,1515,N283JB,SYR,JFK,1440,1633,113,15,1648,78,74,52,209,1740,7,1558,1747,109,0,0,,6,0,0,103,0
2015,2,3,2,B6,2601,N231JB,BUF,JFK,1507,1709,122,13,1722,88,80,60,301,1822,7,1635,1829,114,0,0,,12,0,0,102,0
2015,2,3,2,EV,5450,N758EV,LGA,ROC,1530,1739,129,27,1806,97,84,49,254,1855,8,1707,1903,116,0,0,,0,0,115,1,0
2015,2,3,2,B6,2302,N249JB,JFK,BUF,1630,1637,7,25,1702,89,92,64,301,1806,3,1759,1809,10,0,0,,,,,,
2015,2,3,2,B6,585,N329JB,ROC,JFK,1635,1626,-9,7,1633,85,67,52,264,1725,8,1800,1733,-27,0,0,,,,,,
2015,2,3,2,EV,5459,N761ND,LGA,BUF,1640,,,,,98,,,292,,,1818,,,0,1,B,,,,,
2015,2,3,2,EV,5389,N758EV,ROC,LGA,1742,,,,,84,,,254,,,1906,,,0,1,A,,,,,
2015,2,3,2,B6,2202,N329JB,JFK,BUF,1836,1830,-6,11,1841,89,78,65,301,1946,2,2005,1948,-17,0,0,,,,,,
2015,2,3,2,B6,2701,N249JB,BUF,JFK,1840,1844,4,10,1854,92,88,68,301,2002,10,2012,2012,0,0,0,,,,,,
2015,2,3,2,EV,5470,N761ND,BUF,LGA,1859,,,,,91,,,292,,,2030,,,0,1,B,,,,,
2015,2,3,2,B6,1001,N329JB,BUF,JFK,2041,2036,-5,9,2045,84,83,64,301,2149,10,2205,2159,-6,0,0,,,,,,
2015,2,3,2,B6,1816,N318JB,JFK,SYR,2230,4,94,14,18,68,61,44,209,102,3,2338,105,87,0,0,,0,0,4,83,0
2015,2,3,2,B6,486,N346JB,JFK,ROC,2242,204,202,14,218,77,79,56,264,314,9,2359,323,204,0,0,,2,0,202,0,0
2015,2,3,2,B6,2002,N283JB,JFK,BUF,2310,2303,-7,19,2322,83,81,59,301,21,3,33,24,-9,0,0,,,,,,
2015,2,4,3,B6,2001,N283JB,BUF,JFK,535,532,-3,29,601,88,104,65,301,706,10,703,716,13,0,0,,,,,,
2015,2,4,3,B6,185,N346JB,ROC,JFK,600,556,-4,33,629,85,103,56,264,725,14,725,739,14,0,0,,,,,,
2015,2,4,3,B6,115,N318JB,SYR,JFK,600,557,-3,47,644,83,106,49,209,733,10,723,743,20,0,0,,20,0,0,0,0
2015,2,4,3,B6,586,N527JB,JFK,ROC,905,904,-1,22,926,84,87,56,264,1022,9,1029,1031,2,0,0,,,,,,
2015,2,4,3,B6,116,N375JB,JFK,SYR,944,939,-5,45,1024,71,98,48,209,1112,5,1055,1117,22,0,0,,22,0,0,0,0
2015,2,4,3,B6,2602,N266JB,JFK,BUF,1054,1049,-5,25,1114,82,96,66,301,1220,5,1216,1225,9,0,0,,,,,,
2015,2,4,3,B6,285,N527JB,ROC,JFK,1113,1121,8,73,1234,77,140,61,264,1335,6,1230,1341,71,0,0,,63,0,8,0,0
2015,2,4,3,B6,315,N375JB,SYR,JFK,1131,1145,14,10,1155,70,68,51,209,1246,7,1241,1253,12,0,0,,,,,,
2015,2,4,3,B6,316,N198JB,JFK,SYR,1252,1244,-8,14,1258,71,64,47,209,1345,3,1403,1348,-15,0,0,,,,,,
2015,2,4,3,B6,2401,N266JB,BUF,JFK,1252,1300,8,43,1343,85,117,67,301,1450,7,1417,1457,40,0,0,,32,0,5,3,0
2015,2,4,3,B6,2402,N346JB,JFK,BUF,1306,1257,-9,10,1307,85,73,61,301,1408,2,1431,1410,-21,0,0,,,,,,
2015,2,4,3,B6,286,N329JB,JFK,ROC,1429,1422,-7,15,1437,84,77,56,264,1533,6,1553,1539,-14,0,0,,,,,,
2015,2,4,3,B6,1515,N198JB,SYR,JFK,1440,1433,-7,18,1451,78,73,48,209,1539,7,1558,1546,-12,0,0,,,,,,
2015,2,4,3,B6,2601,N346JB,BUF,JFK,1507,1456,-11,30,1526,88,100,64,301,1630,6,1635,1636,1,0,0,,,,,,
2015,2,4,3,EV,5450,N398CA,LGA,ROC,1530,1543,13,32,1615,97,87,50,254,1705,5,1707,1710,3,0,0,,,,,,
2015,2,4,3,B6,2302,N328JB,JFK,BUF,1630,1700,30,18,1718,89,84,62,301,1820,4,1759,1824,25,0,0,,0,0,7,18,0
2015,2,4,3,B6,585,N329JB,ROC,JFK,1635,1633,-2,24,1657,85,82,50,264,1747,8,1800,1755,-5,0,0,,,,,,
2015,2,4,3,EV,5459,N707EV,LGA,BUF,1640,1646,6,28,1714,98,97,61,292,1815,8,1818,1823,5,0,0,,,,,,
2015,2,4,3,EV,5389,N398CA,ROC,LGA,1742,1741,-1,27,1808,84,91,52,254,1900,12,1906,1912,6,0,0,,,,,,
2015,2,4,3,B6,2202,N329JB,JFK,BUF,1836,1834,-2,30,1904,89,97,62,301,2006,5,2005,2011,6,0,0,,,,,,
2015,2,4,3,B6,2701,N328JB,BUF,JFK,1840,1855,15,32,1927,92,102,60,301,2027,10,2012,2037,25,0,0,,10,0,1,14,0
2015,2,4,3,EV,5470,N707EV,BUF,LGA,1859,1857,-2,32,1929,91,130,87,292,2056,11,2030,2107,37,0,0,,37,0,0,0,0
2015,2,4,3,B6,1001,N329JB,BUF,JFK,2041,2039,-2,38,2117,84,111,64,301,2221,9,2205,2230,25,0,0,,25,0,0,0,0
2015,2,4,3,B6,1816,N292JB,JFK,SYR,2229,2221,-8,13,2234,69,61,43,209,2317,5,2338,2322,-16,0,0,,,,,,
2015,2,4,3,B6,486,N375JB,JFK,ROC,2242,2236,-6,16,2252,77,74,54,264,2346,4,2359,2350,-9,0,0,,,,,,
2015,2,4,3,B6,2002,N346JB,JFK,BUF,2310,2307,-3,15,2322,83,76,58,301,20,3,33,23,-10,0,0,,,,,,
2015,2,5,4,B6,2001,N346JB,BUF,JFK,535,528,-7,24,552,88,87,56,301,648,7,703,655,-8,0,0,,,,,,
2015,2,5,4,B6,185,N375JB,ROC,JFK,600,550,-10,22,612,85,81,56,264,708,3,725,711,-14,0,0,,,,,,
